id,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,state,lat,long
7307438265,9990,2014,hyundai,elantra gt,excellent,4 cylinders,gas,90255,clean,automatic,fwd,compact,hatchback,grey,la,29.970842,-90.082653
7302125715,8950,2015,kia,optima,excellent,4 cylinders,gas,116689,clean,automatic,fwd,mid-size,sedan,blue,la,30.271332,-89.785911
7308617785,30,2008,kia,rio,good,4 cylinders,gas,200000,clean,manual,fwd,compact,sedan,blue,la,32.5418,-93.5427
7307931021,0,2018,hyundai,sonata,good,4 cylinders,gas,131538,clean,automatic,fwd,full-size,sedan,red,la,33.211779,-92.656374
7304232772,0,2015,kia,optima 4dr sdn lx,good,4 cylinders,gas,149315,clean,automatic,fwd,full-size,sedan,silver,la,33.211887,-92.65676
7315042761,0,2016,kia,sorento lx awd,excellent,6 cylinders,gas,91626,clean,automatic,4wd,full-size,SUV,blue,me,43.7811,-69.9955
7314460841,13500,2016,kia,soul,like new,4 cylinders,gas,34000,clean,automatic,fwd,compact,wagon,green,me,43.6843,-70.358
7314403448,11495,2013,kia,sorento,excellent,4 cylinders,gas,100887,clean,automatic,4wd,mid-size,SUV,white,me,44.093971,-69.846268
7314360980,0,2015,kia,forte sx,excellent,4 cylinders,gas,80779,clean,automatic,fwd,sub-compact,hatchback,white,me,43.7811,-69.9955
7314123335,6950,2014,kia,forte,excellent,4 cylinders,gas,79000,clean,automatic,fwd,compact,sedan,blue,me,44.8012,-68.7778
7314097338,5995,2005,hyundai,tucson,like new,6 cylinders,gas,106229,clean,automatic,4wd,mid-size,SUV,blue,me,42.6344,-71.2983
7313894469,4950,2010,hyundai,sonata,excellent,4 cylinders,gas,121503,clean,automatic,fwd,compact,sedan,white,me,44.090143,-70.23051
7313770630,800,2006,hyundai,tucson,fair,6 cylinders,gas,225000,clean,automatic,4wd,full-size,SUV,blue,me,44.577263,-70.399017
7313444713,2500,2009,hyundai,accent,good,4 cylinders,gas,142981,clean,automatic,fwd,sub-compact,sedan,blue,me,44.0948,-70.239
7311469004,8000,2011,kia,optima lx,good,4 cylinders,gas,90248,clean,automatic,fwd,mid-size,sedan,brown,me,43.8973,-69.9779
7311447983,9995,2013,kia,sorento,excellent,4 cylinders,gas,108922,clean,automatic,4wd,mid-size,SUV,black,me,44.093108,-69.845924
7309890917,8749,2009,hyundai,santa fe gls awd,like new,6 cylinders,gas,97000,clean,automatic,4wd,full-size,SUV,blue,me,44.530504,-70.542977
7308401148,0,2016,kia,sorento lx awd,excellent,4 cylinders,gas,68565,clean,automatic,4wd,mid-size,SUV,custom,me,43.5661,-70.7431
7308339135,4500,2009,hyundai,sonata,excellent,4 cylinders,gas,145000,clean,automatic,fwd,mid-size,sedan,black,me,43.5835,-70.3457
7307693763,7495,2011,kia,sorento,good,4 cylinders,gas,100100,clean,automatic,4wd,full-size,SUV,silver,me,44.796945,-68.761035
7315789822,7000,2011,hyundai,tucson,like new,4 cylinders,gas,144000,clean,automatic,4wd,mid-size,SUV,blue,md,39.3331,-76.7849
7314496232,3300,2010,kia,soul +,excellent,4 cylinders,gas,187429,clean,manual,fwd,mid-size,SUV,green,md,38.2995,-77.4772
7314335075,7600,2014,kia,soul,good,4 cylinders,gas,71890,clean,automatic,fwd,mid-size,hatchback,grey,md,39.2782,-76.7401
7313939846,8800,2012,kia,sportage,excellent,4 cylinders,gas,121000,clean,automatic,fwd,full-size,SUV,blue,md,39.3647,-77.4636
7313348933,1900,2003,hyundai,sonata,good,4 cylinders,gas,200000,clean,automatic,fwd,full-size,sedan,blue,md,39.4269,-76.7769
7311508947,6950,2013,hyundai,sonata limited,excellent,4 cylinders,gas,128000,clean,automatic,fwd,compact,sedan,black,md,39.346133,-76.668606
7311225346,10475,2018,hyundai,elantra,like new,4 cylinders,gas,106621,clean,automatic,fwd,mid-size,sedan,silver,md,39.343,-76.685
7311156024,7900,2013,hyundai,sonata gls,like new,4 cylinders,gas,76369,clean,automatic,fwd,full-size,sedan,silver,md,39.4277,-76.3055
7310562559,3990,2011,hyundai,sonata,good,4 cylinders,gas,221300,clean,automatic,fwd,full-size,sedan,red,md,39.5109,-76.1805
7309786724,9400,2015,kia,soul +,excellent,4 cylinders,gas,88432,clean,automatic,fwd,mid-size,wagon,blue,md,39.318189,-76.608452
7308263796,6950,2013,hyundai,sonata limited,excellent,4 cylinders,gas,128000,clean,automatic,fwd,compact,sedan,black,md,39.346133,-76.668606
7307391798,7895,2015,hyundai,accent,excellent,4 cylinders,gas,72142,clean,automatic,fwd,mid-size,hatchback,blue,md,39.318189,-76.608452
7306540268,6750,2011,hyundai,sonata limited,excellent,4 cylinders,gas,141706,clean,automatic,fwd,full-size,sedan,white,md,39.4481,-76.808
7306037442,5875,2014,hyundai,accent gls,excellent,4 cylinders,gas,117109,clean,automatic,fwd,compact,sedan,red,md,39.4481,-76.8081
7305601509,12500,2014,hyundai,sonata,like new,4 cylinders,gas,32000,clean,automatic,fwd,full-size,sedan,silver,md,39.3464,-77.0647
7304496603,6950,2014,hyundai,elantra,like new,4 cylinders,gas,97319,clean,automatic,fwd,full-size,sedan,silver,md,39.4277,-76.3055
7316669820,0,2010,hyundai,elantra,excellent,4 cylinders,gas,51809,clean,automatic,fwd,mid-size,sedan,red,md,39.40598,-76.95101
7308147190,8099,2010,hyundai,tucson,excellent,4 cylinders,gas,147000,clean,automatic,fwd,mid-size,hatchback,silver,md,39.4926,-77.4612
7303583851,0,2010,hyundai,elantra,excellent,4 cylinders,gas,51809,clean,automatic,fwd,mid-size,sedan,red,md,39.40598,-76.95101
7316286890,3400,2009,kia,rondo lx,good,6 cylinders,gas,104278,lien,automatic,4wd,mid-size,wagon,silver,md,38.521377,-76.607645
7315400925,4995,2006,hyundai,tucson,excellent,4 cylinders,gas,98405,clean,automatic,fwd,compact,SUV,green,md,38.4476,-76.7505
7316975911,3495,2012,hyundai,elantra,good,4 cylinders,gas,120000,clean,automatic,rwd,full-size,hatchback,blue,ma,42.5519,-71.2518
7316757959,8995,2012,hyundai,tuscon limited 4x4,excellent,4 cylinders,gas,143504,clean,automatic,4wd,full-size,SUV,green,ma,42.186174,-71.008454
7316611961,16199,2018,hyundai,sonata,like new,4 cylinders,gas,24500,clean,automatic,fwd,full-size,sedan,grey,ma,42.35969,-71.262241
7316234325,8495,2013,hyundai,elantra,good,4 cylinders,gas,115000,clean,automatic,4wd,mid-size,sedan,silver,ma,42.092597,-70.9702
7316144125,8995,2013,kia,sorento ex,excellent,4 cylinders,gas,123564,clean,automatic,4wd,mid-size,SUV,red,ma,42.7138,-70.907
7315466882,11495,2015,hyundai,elantra se,like new,4 cylinders,gas,61304,clean,automatic,fwd,compact,sedan,silver,ma,42.4256,-71.04195
7315465306,19000,2016,kia,sorento ex,excellent,6 cylinders,gas,21112,clean,automatic,fwd,full-size,mini-van,brown,ma,42.479,-71.152
7315226926,999,2015,hyundai,sonata echo,excellent,4 cylinders,gas,70000,clean,automatic,fwd,mid-size,sedan,silver,ma,42.713072,-70.90694
7314634770,2900,2007,hyundai,sonata,good,4 cylinders,gas,46700,clean,automatic,fwd,mid-size,sedan,blue,ma,42.6496,-71.1565
7314092118,5995,2005,hyundai,tucson,new,6 cylinders,gas,106229,clean,automatic,4wd,mid-size,SUV,blue,ma,42.6344,-71.2983
7314026917,3800,2010,kia,forte ex,excellent,4 cylinders,gas,12300,clean,automatic,fwd,sub-compact,coupe,grey,ma,42.2836,-71.1295
7313837625,6590,2012,hyundai,sonata,excellent,4 cylinders,gas,149000,clean,automatic,fwd,full-size,sedan,silver,ma,42.656,-71.3051
7313757021,1295,2006,kia,rio5 sx,excellent,4 cylinders,gas,13400,clean,manual,fwd,compact,hatchback,orange,ma,42.447021,-71.105232
7313729182,5500,2012,hyundai,elantra,good,4 cylinders,gas,62000,clean,automatic,fwd,compact,sedan,silver,ma,42.3763,-70.98
7313660389,2950,2012,hyundai,elantra,good,4 cylinders,gas,120000,clean,automatic,rwd,full-size,hatchback,blue,ma,42.5519,-71.2518
7313562536,10498,2013,hyundai,tucson,excellent,4 cylinders,gas,107527,clean,automatic,4wd,mid-size,SUV,orange,ma,42.615156,-71.242066
7313439268,6800,2010,hyundai,sonata se,excellent,6 cylinders,gas,89130,clean,automatic,fwd,mid-size,sedan,grey,ma,42.204186,-71.178325
7313423299,4495,2010,hyundai,elantra,excellent,4 cylinders,gas,138521,clean,automatic,fwd,mid-size,sedan,grey,ma,42.627505,-71.317308
7313415710,2935,2009,hyundai,sonata,excellent,6 cylinders,gas,180637,clean,automatic,fwd,mid-size,sedan,blue,ma,42.689602,-71.332941
7313291602,2950,2012,hyundai,elantra,good,4 cylinders,gas,120000,clean,automatic,rwd,full-size,hatchback,blue,ma,42.5519,-71.2518
7315351443,6500,2013,kia,forte,good,4 cylinders,gas,103000,clean,automatic,fwd,mid-size,hatchback,brown,ma,41.6703,-70.4163
7314093320,5995,2005,hyundai,tucson,like new,6 cylinders,gas,106229,clean,automatic,4wd,mid-size,SUV,blue,ma,42.6344,-71.2983
7311358521,6100,2008,hyundai,santa fe,excellent,4 cylinders,gas,111000,clean,automatic,fwd,full-size,SUV,blue,ma,41.5968,-70.5671
7315077695,13900,2015,kia,optima lx,like new,4 cylinders,gas,27910,clean,automatic,fwd,full-size,sedan,brown,ma,41.6338,-70.9958
7309462904,7800,2011,kia,optima sx turbo,excellent,4 cylinders,gas,125000,clean,automatic,fwd,mid-size,sedan,silver,ma,41.733034,-70.944393
7307044470,6400,2014,kia,rio lx,good,4 cylinders,gas,68972,rebuilt,automatic,fwd,compact,sedan,black,ma,41.7182,-71.14
7316335062,6995,2013,hyundai,accent,excellent,4 cylinders,gas,50000,rebuilt,automatic,fwd,mid-size,sedan,grey,ma,42.064445,-72.764442
7316108549,5000,2009,kia,rondo,good,4 cylinders,gas,103000,clean,automatic,fwd,full-size,wagon,silver,ma,42.477836,-73.245213
7316016307,4500,2013,hyundai,santa fe,good,6 cylinders,gas,127000,clean,automatic,4wd,mid-size,SUV,brown,ma,42.1931,-73.0918
7315705884,5999,2013,hyundai,sonata gls,good,4 cylinders,gas,179000,clean,automatic,fwd,full-size,sedan,blue,ma,42.158708,-72.503818
7315704623,4999,2009,hyundai,sonata se,good,6 cylinders,gas,100000,clean,automatic,fwd,full-size,sedan,white,ma,42.158708,-72.503818
7314406674,10995,2014,kia,sorento lx awd,like new,4 cylinders,gas,100100,clean,automatic,4wd,mid-size,SUV,silver,ma,41.46,-72.8222
7314100758,5995,2005,hyundai,tucson,like new,6 cylinders,gas,106229,clean,automatic,4wd,mid-size,SUV,blue,ma,42.6344,-71.2983
7313785804,10995,2014,kia,sorento lx awd,like new,4 cylinders,gas,100100,clean,automatic,4wd,mid-size,SUV,silver,ma,41.46,-72.8222
7311466260,3400,2006,kia,sorento,good,6 cylinders,gas,143000,clean,automatic,4wd,full-size,SUV,silver,ma,42.1151,-72.6411
7311319082,4950,2013,kia,forte,excellent,4 cylinders,gas,80628,clean,automatic,fwd,mid-size,sedan,silver,ma,43.036758,-71.414421
7310990653,10995,2014,hyundai,sonata,excellent,4 cylinders,gas,104706,clean,automatic,fwd,mid-size,sedan,silver,ma,42.209767,-72.630106
7310982448,9800,2011,hyundai,santa fe limited,excellent,6 cylinders,gas,124000,clean,automatic,4wd,mid-size,SUV,silver,ma,42.0976,-72.6363
7309782153,12900,2013,kia,forte5,excellent,4 cylinders,gas,77698,clean,automatic,fwd,compact,hatchback,grey,ma,42.209767,-72.630106
7309704632,7595,2010,hyundai,genesis coupe 3.8,good,6 cylinders,gas,91000,clean,automatic,rwd,sub-compact,coupe,black,ma,42.317424,-72.630899
7309485895,13888,2015,hyundai,santa fe sport,excellent,4 cylinders,gas,96666,clean,automatic,4wd,full-size,SUV,grey,ma,42.08521,-72.619828
7308054917,3800,2006,kia,sorento,good,6 cylinders,gas,143000,clean,automatic,4wd,full-size,SUV,silver,ma,42.1151,-72.6411
7304534052,1295,2007,hyundai,veracruz se,good,6 cylinders,gas,231000,clean,automatic,4wd,full-size,SUV,silver,ma,42.6223,-73.1172
7304387903,5850,2013,kia,forte,excellent,4 cylinders,gas,80628,clean,automatic,fwd,mid-size,sedan,silver,ma,43.036758,-71.414421
7304106370,5999,2013,hyundai,sonata gls,good,4 cylinders,gas,179000,clean,automatic,fwd,full-size,sedan,blue,ma,42.158708,-72.503818
7304099255,4999,2009,hyundai,sonata se,good,6 cylinders,gas,100000,clean,automatic,fwd,full-size,sedan,white,ma,42.158708,-72.503818
7316281641,2700,2012,kia,forte ex,good,4 cylinders,gas,198000,clean,automatic,fwd,compact,sedan,brown,ma,42.05666,-71.866636
7316021328,2950,2009,hyundai,accent,good,4 cylinders,gas,148748,clean,automatic,fwd,compact,sedan,blue,ma,42.243653,-71.824694
7316003046,4250,2007,hyundai,sonata,excellent,4 cylinders,gas,110438,clean,automatic,fwd,mid-size,sedan,grey,ma,42.242542,-71.832546
7315963847,6500,2010,hyundai,veracruz,excellent,6 cylinders,gas,133300,clean,automatic,4wd,mid-size,SUV,brown,ma,42.4181,-71.6828
7315900687,3250,2006,hyundai,elantra gls,excellent,4 cylinders,gas,106000,clean,automatic,fwd,compact,sedan,silver,ma,42.265768,-71.820128
7315107746,3450,2007,kia,spectra ex,excellent,4 cylinders,gas,94000,clean,automatic,fwd,compact,sedan,blue,ma,42.265876,-71.82133
7314101863,5995,2005,hyundai,tucson,new,6 cylinders,gas,106229,clean,automatic,4wd,mid-size,SUV,blue,ma,42.6344,-71.2983
7313962346,6995,2009,hyundai,sonata se,excellent,6 cylinders,gas,66000,clean,automatic,fwd,mid-size,sedan,white,ma,42.24377,-71.919119
7313732991,3950,2008,hyundai,sonata gls,good,4 cylinders,gas,134000,clean,automatic,fwd,compact,sedan,silver,ma,42.2679,-71.6176
7313604633,9500,2012,hyundai,tucson limited,excellent,4 cylinders,gas,97000,clean,automatic,4wd,full-size,SUV,black,ma,42.2848,-71.7205
7313587329,3450,2007,kia,spectra ex,excellent,4 cylinders,gas,94000,clean,automatic,fwd,compact,sedan,blue,ma,42.265876,-71.82133
7313498280,10900,2016,kia,soul,like new,4 cylinders,gas,72486,clean,automatic,fwd,compact,wagon,white,ma,42.254649,-71.845713
7313485820,8900,2016,kia,forte lx,good,4 cylinders,gas,71914,clean,automatic,fwd,compact,sedan,grey,ma,42.254649,-71.845713
7313322068,8999,2015,kia,optima sxl turbo,like new,4 cylinders,gas,98000,clean,automatic,fwd,mid-size,sedan,blue,ma,42.2441,-71.9906
7312265961,6950,2015,hyundai,veloster 3 door coupe,excellent,4 cylinders,gas,118300,clean,automatic,fwd,mid-size,hatchback,grey,ma,42.2894,-71.7888
7312193476,9680,2011,hyundai,tuscon limited 4x4,good,4 cylinders,gas,111000,clean,automatic,4wd,mid-size,SUV,blue,ma,42.3182,-71.6464
7312192177,3450,2007,kia,spectra ex,excellent,4 cylinders,gas,94000,clean,automatic,fwd,compact,sedan,blue,ma,42.265876,-71.82133
7311947896,2995,2005,kia,sorento,excellent,6 cylinders,gas,88459,clean,automatic,4wd,mid-size,SUV,black,ma,41.901913,-71.341806
7311920891,12999,2011,hyundai,santa fe limited,excellent,6 cylinders,gas,55000,clean,automatic,4wd,mid-size,SUV,silver,ma,42.3182,-71.6464
7310991690,10995,2014,hyundai,sonata,excellent,4 cylinders,gas,104706,clean,automatic,fwd,mid-size,sedan,silver,ma,42.209767,-72.630106
7310876236,5999,2007,hyundai,tucson,good,6 cylinders,gas,101000,clean,automatic,4wd,compact,SUV,brown,ma,42.3182,-71.6464
7309283023,4600,2010,hyundai,sonata,like new,4 cylinders,gas,127920,clean,automatic,fwd,mid-size,sedan,grey,ma,42.2894,-71.7888
7302687850,13600,2016,hyundai,santa fe sport,excellent,4 cylinders,gas,0,clean,automatic,4wd,full-size,SUV,grey,ma,42.331498,-71.540786
7315371317,1000,2006,hyundai,elantra gt,fair,4 cylinders,gas,176885,clean,manual,fwd,compact,hatchback,black,mi,42.242127,-83.624971
7314012367,4300,2011,hyundai,santa fe,good,4 cylinders,gas,228000,clean,automatic,fwd,mid-size,SUV,silver,mi,42.17582,-83.649387
7313379010,3500,2012,kia,soul,excellent,4 cylinders,gas,130000,salvage,automatic,fwd,sub-compact,sedan,silver,mi,42.1292,-83.5687
7311812641,3490,2010,hyundai,sonata,excellent,4 cylinders,gas,220000,clean,automatic,fwd,mid-size,sedan,green,mi,42.508365,-83.530545
7316949070,4600,2008,kia,sorento,excellent,6 cylinders,gas,147600,clean,automatic,rwd,mid-size,SUV,silver,mi,42.276065,-85.2909
7314435988,18997,2018,kia,sorento,excellent,4 cylinders,gas,24956,rebuilt,automatic,4wd,mid-size,SUV,white,mi,42.721517,-85.473804
7309183860,0,2018,kia,soul,like new,4 cylinders,gas,52600,clean,automatic,fwd,sub-compact,SUV,silver,mi,42.330651,-85.150505
7303846400,5000,2010,kia,sedona,good,6 cylinders,gas,212875,clean,automatic,fwd,mid-size,mini-van,blue,mi,42.429,-85.098
7313452638,3900,2011,kia,rio lx,excellent,4 cylinders,gas,136000,clean,automatic,fwd,compact,sedan,red,mi,43.54018,-84.743042
7316734793,9950,2011,kia,sportage ex awd,like new,4 cylinders,gas,91200,clean,automatic,4wd,mid-size,SUV,brown,mi,42.4274,-82.9002
7316727039,3495,2009,kia,rondo,good,4 cylinders,gas,205378,clean,automatic,fwd,full-size,SUV,custom,mi,42.477134,-82.949564
7316372025,0,2015,hyundai,elantra se,excellent,4 cylinders,gas,86022,clean,automatic,fwd,mid-size,sedan,red,mi,42.4264,-83.3017
7315416613,2900,2006,hyundai,tucson,excellent,6 cylinders,gas,170,clean,automatic,4wd,compact,SUV,silver,mi,42.3547,-83.2168
7314920132,9950,2011,kia,sportage ex awd,like new,4 cylinders,gas,91200,clean,automatic,4wd,mid-size,SUV,brown,mi,42.4274,-82.9002
7314874566,15995,2018,hyundai,sonata sport+,excellent,4 cylinders,gas,42054,clean,automatic,fwd,full-size,sedan,black,mi,42.197416,-83.273364
7314860407,0,2011,kia,optima lx,excellent,4 cylinders,gas,133093,clean,automatic,fwd,mid-size,sedan,custom,mi,42.426,-83.2495
7314844365,9999,2016,kia,forte,good,4 cylinders,gas,46296,clean,automatic,fwd,mid-size,hatchback,black,mi,42.197416,-83.273364
7314766648,5500,2014,hyundai,elantra,excellent,4 cylinders,gas,97000,clean,automatic,fwd,compact,coupe,white,mi,42.418208,-83.084877
7314719571,2995,2005,hyundai,sonata,excellent,6 cylinders,gas,99000,rebuilt,automatic,fwd,mid-size,sedan,silver,mi,42.3353,-83.2864
7314569618,4500,2012,hyundai,veloster,excellent,4 cylinders,gas,147000,clean,automatic,fwd,compact,coupe,black,mi,42.4258,-83.3636
7314465786,16990,2015,hyundai,sonata limited,excellent,4 cylinders,gas,37801,clean,automatic,fwd,full-size,sedan,silver,mi,42.554889,-83.446477
7314432666,6995,2012,hyundai,santa fe,like new,6 cylinders,gas,99000,rebuilt,automatic,4wd,full-size,SUV,purple,mi,42.539,-82.95
7314419146,14990,2017,hyundai,elantra se,excellent,4 cylinders,gas,37415,clean,automatic,fwd,compact,sedan,blue,mi,42.5683,-83.3805
7314339600,1800,2007,kia,spectra,fair,4 cylinders,gas,163522,clean,automatic,fwd,compact,sedan,black,mi,42.2938,-83.4575
7314312265,3600,2011,kia,sorento awd,excellent,4 cylinders,gas,126000,clean,automatic,4wd,mid-size,SUV,black,mi,42.446847,-83.085265
7313776140,7500,2014,kia,sorento,like new,4 cylinders,gas,81376,rebuilt,automatic,fwd,mid-size,SUV,blue,mi,42.358744,-83.187254
7310393743,6500,2011,hyundai,sonata gls,like new,4 cylinders,gas,140866,clean,automatic,fwd,full-size,sedan,white,mi,43.104768,-83.675609
7308490041,3449,2010,kia,soul,excellent,4 cylinders,gas,200200,clean,manual,fwd,compact,hatchback,silver,mi,43.3485,-84.0326
7316945137,7695,2009,hyundai,santa fe limited,good,6 cylinders,gas,91442,clean,automatic,fwd,mid-size,SUV,black,mi,43.055934,-85.690039
7315579672,7900,2010,hyundai,santa fe,excellent,4 cylinders,gas,89236,clean,automatic,fwd,mid-size,SUV,blue,mi,42.9659,-85.6527
7315271021,8495,2012,hyundai,santa fe gls awd,good,4 cylinders,gas,163535,clean,automatic,4wd,mid-size,SUV,white,mi,43.055934,-85.690039
7314435945,18997,2018,kia,corento,excellent,4 cylinders,gas,24956,rebuilt,automatic,4wd,mid-size,SUV,white,mi,42.722148,-85.472088
7313286424,9673,2017,hyundai,sonata,like new,4 cylinders,gas,114466,clean,automatic,fwd,full-size,sedan,white,mi,42.982244,-85.698696
7312769050,18899,2017,kia,sportage lx,like new,4 cylinders,gas,39335,clean,automatic,4wd,compact,SUV,silver,mi,42.4544,-85.5994
7312765299,7500,2011,hyundai,genesis,good,6 cylinders,gas,90000,clean,automatic,rwd,full-size,sedan,blue,mi,42.9659,-85.6527
7312758444,20995,2018,kia,forte lx,like new,4 cylinders,gas,40876,clean,automatic,fwd,mid-size,sedan,black,mi,42.4544,-85.5994
7311477256,7500,2007,hyundai,santa fe,good,6 cylinders,gas,91000,clean,automatic,fwd,mid-size,SUV,red,mi,42.8697,-85.6628
7310603972,10900,2015,kia,sportage,excellent,4 cylinders,gas,146019,clean,automatic,4wd,mid-size,wagon,grey,mi,42.835735,-85.664338
7310272177,11995,2016,kia,soul,excellent,4 cylinders,gas,63000,clean,automatic,fwd,mid-size,SUV,red,mi,43.430858,-85.236568
7310086208,9995,2014,kia,sportage ex,excellent,4 cylinders,gas,120000,clean,automatic,fwd,mid-size,SUV,blue,mi,42.893126,-85.665078
7309981127,9995,2016,kia,forte lx,excellent,4 cylinders,gas,63000,clean,automatic,fwd,mid-size,sedan,black,mi,42.893126,-85.665078
7316868953,8000,2011,hyundai,sonata,good,4 cylinders,gas,117500,clean,automatic,fwd,full-size,sedan,grey,mi,42.797528,-86.131514
7306903910,2000,2002,hyundai,accent,excellent,4 cylinders,gas,152000,clean,automatic,fwd,mid-size,sedan,blue,mi,42.9099,-86.1317
7316217308,3500,2004,hyundai,tiburon gt,good,6 cylinders,gas,86173,clean,automatic,fwd,compact,coupe,blue,mi,42.191104,-84.384966
7315788072,21000,2018,hyundai,sonata limited,like new,4 cylinders,gas,20500,clean,automatic,fwd,mid-size,sedan,blue,mi,42.2809,-85.6863
7312264821,4900,2014,kia,forte,good,4 cylinders,gas,124667,clean,automatic,fwd,compact,sedan,white,mi,42.277804,-85.646565
7305128224,3500,2008,kia,optima,good,4 cylinders,gas,108000,clean,automatic,fwd,full-size,sedan,red,mi,42.3189,-85.5152
7316179010,19800,2020,kia,sorento,like new,6 cylinders,gas,38718,clean,automatic,fwd,full-size,SUV,black,mi,42.7371,-84.5244
7315522560,25000,2018,kia,stinger gt,good,6 cylinders,gas,51000,clean,automatic,rwd,full-size,sedan,blue,mi,42.7081,-84.4345
7315222447,5250,2011,kia,soul,excellent,4 cylinders,gas,104523,clean,manual,fwd,compact,hatchback,grey,mi,42.5166,-84.6565
7316727142,3495,2009,kia,rondo,good,4 cylinders,gas,205378,clean,automatic,fwd,full-size,SUV,custom,mi,42.477134,-82.949564
7316898986,6995,2015,hyundai,accent,good,4 cylinders,gas,123320,clean,automatic,fwd,mid-size,sedan,white,mi,43.318362,-86.236592
7316689569,8995,2015,hyundai,veloster,excellent,4 cylinders,gas,104000,clean,automatic,fwd,compact,hatchback,white,mi,43.28348,-86.261376
7313961751,6495,2011,kia,sorento,good,4 cylinders,gas,171264,clean,automatic,fwd,mid-size,SUV,silver,mi,43.318362,-86.236592
7303319008,6495,2011,kia,sorento,good,4 cylinders,gas,171264,clean,automatic,fwd,mid-size,SUV,silver,mi,43.318362,-86.236592
7316123791,6900,2009,hyundai,sante fe limited awd,excellent,6 cylinders,gas,152000,clean,automatic,4wd,mid-size,SUV,black,mi,44.7631,-85.6206
7302760198,4500,2011,kia,rio lx,excellent,4 cylinders,gas,134000,clean,automatic,fwd,compact,sedan,red,mi,43.624099,-83.898221
7314993655,8490,2011,hyundai,tucson,good,4 cylinders,gas,105598,clean,automatic,fwd,full-size,SUV,red,mi,42.40274,-86.25973
7314536998,15895,2016,hyundai,elantra,excellent,4 cylinders,gas,48483,clean,automatic,fwd,mid-size,sedan,grey,mi,41.672666,-86.196093
7304792595,15895,2019,hyundai,elantra,excellent,4 cylinders,gas,35599,clean,automatic,fwd,mid-size,sedan,grey,mi,41.672666,-86.196093
7316187610,23500,2017,hyundai,tucson,excellent,6 cylinders,gas,60000,clean,other,4wd,mid-size,SUV,black,mi,46.5786,-87.4545
7315681122,19995,2015,hyundai,genesis 3.8l,excellent,6 cylinders,gas,60000,clean,automatic,rwd,full-size,sedan,silver,mi,45.836476,-87.040218
7315380165,7990,2014,kia,soul plus,good,4 cylinders,gas,135113,clean,automatic,fwd,mid-size,wagon,brown,mn,47.9272,-97.0672
7315506808,3000,2010,hyundai,elantra,excellent,4 cylinders,gas,150000,clean,manual,fwd,compact,sedan,black,mn,46.7408,-92.1698
7313715955,3650,2011,hyundai,elantra,good,4 cylinders,gas,197543,clean,automatic,fwd,compact,wagon,red,mn,47.2348,-93.5115
7303830508,3650,2011,hyundai,elantra,good,4 cylinders,gas,197543,clean,automatic,fwd,compact,wagon,red,mn,47.2348,-93.5115
7316897607,18990,2015,hyundai,santa fe limited,excellent,6 cylinders,gas,154284,clean,automatic,4wd,mid-size,SUV,silver,mn,47.911024,-97.045022
7316324411,1000,2006,hyundai,elantra,fair,4 cylinders,gas,200000,clean,automatic,fwd,mid-size,sedan,brown,mn,46.94241,-96.821823
7316309884,3700,2012,kia,soul,good,4 cylinders,gas,200000,clean,manual,fwd,compact,hatchback,green,mn,46.879625,-96.799077
7316151284,12889,2017,hyundai,santa fe,excellent,4 cylinders,gas,131900,clean,automatic,4wd,mid-size,SUV,grey,mn,46.871238,-96.831753
7315380697,7990,2014,kia,soul plus,good,4 cylinders,gas,135113,clean,automatic,fwd,mid-size,wagon,brown,mn,47.920244,-97.044974
7313793968,16999,2015,kia,cadenza premium sedan 4d,excellent,6 cylinders,gas,58489,clean,automatic,fwd,full-size,sedan,white,mn,46.871238,-96.831753
7311615884,2300,2007,kia,sorento,good,6 cylinders,gas,200000,clean,automatic,4wd,mid-size,SUV,blue,mn,46.880024,-96.798477
7311340104,6995,2013,kia,soul,excellent,4 cylinders,gas,110346,salvage,automatic,fwd,mid-size,SUV,black,mn,45.83267,-95.389212
7309407438,23995,2020,hyundai,santa fe,like new,4 cylinders,gas,21721,clean,automatic,fwd,full-size,SUV,red,mn,45.83267,-95.389137
7303985478,8000,2013,kia,sorento,good,6 cylinders,gas,143910,clean,automatic,4wd,full-size,SUV,purple,mn,46.8759,-96.76585
7303085245,6995,2013,kia,soul,excellent,4 cylinders,gas,110346,salvage,automatic,fwd,mid-size,SUV,black,mn,45.83267,-95.389212
7304615999,6900,2011,hyundai,accent se,excellent,4 cylinders,gas,35660,clean,automatic,fwd,compact,hatchback,white,mn,44.0834,-93.5108
7317009684,9488,2016,hyundai,sonata se,excellent,4 cylinders,gas,97000,clean,automatic,fwd,mid-size,sedan,white,mn,45.016418,-93.247546
7317008478,2488,2005,hyundai,elantra,good,4 cylinders,gas,128000,clean,manual,fwd,sub-compact,sedan,black,mn,45.016327,-93.247589
7316932050,3500,2004,hyundai,santa fe,good,6 cylinders,gas,157897,clean,automatic,4wd,full-size,SUV,black,mn,44.989987,-93.535399
7316922789,10488,2013,hyundai,elantra limited,excellent,4 cylinders,gas,72000,clean,automatic,fwd,sub-compact,sedan,white,mn,45.016494,-93.247589
7316885763,13000,2017,hyundai,sonata,excellent,4 cylinders,gas,68760,clean,automatic,fwd,mid-size,sedan,brown,mn,45.0639,-93.3022
